rcept_no,rcept_dt,corp_code,corp_name,report_tp,repror,stkqy,stkqy_irds,stkrt,stkrt_irds,report_resn
20250103000065,2025-01-03,00983916,HLB제넥스,일반,HLB,"22,793,639","62,130",53.09,0.14,특별관계자 장내매수
20250103000016,2025-01-03,00117708,리드코프,일반,디케이마린,"10,667,623",0,40.34,0,주식 질권 추가설정
20250103000001,2025-01-03,00870065,쓰리에이로직스,일반,박광범,"3,035,210","3,035,210",32.02,32.02,코스닥 상장에 따른 신규 보고
20250102000389,2025-01-03,01462739,비아이매트릭스,일반,배영근,"4,227,796","-25,224",58.66,-0.35,특수관계인 장내매매 및 관계 사유 소멸
20250102000378,2025-01-02,00526836,미래나노텍,일반,김철영,"6,978,133",0,22.50,0.00,보유주식등에 대한 담보대출 연장
20250102000376,2025-01-02,00130383,서부T&D,일반,엠와이에이치,"34,962,062","4,249",53.03,0.00,"주식매수, 담보대출 만기연장"
20250102000336,2025-01-02,00161426,한미사이언스,일반,송영숙,"37,218,572","3,416,245",54.42,5.00,"- 주식매매계약 체결
- 보유비율 변동"
20250102000324,2025-01-02,00526951,신화프리텍,일반,강삼수,0,"-7,834,416",0,-17.29,주식양수도 계약  종결(잔금입금완료)에 따른 보유형태 변경 및 유상증자로 인한 지분율 변동
20250102000314,2025-01-02,00371485,켐트로닉스,일반,김보균,"4,254,131",0,25.37,0,특수관계자의 주식담보대출 신규 계약
20250102000312,2025-01-02,00171636,한솔홀딩스,일반,조동길,"14,493,947","-3,016",34.96,0.80,"주식소각으로 인한 지분율 변동, 특별관계자 변동"
20250102000311,2025-01-02,01784914,클로봇,약식,신한벤처투자,"1,417,316","-449,289",5.77,-1.83,보유주식 매각 및 특별관계자 수 변동에 따른 공시
20250102000305,2025-01-02,01566248,에코프로에이치엔,일반,에코프로,"6,549,933",0,31.23,0.00,RSU 지급으로 인한 특별관계자 보유주식 현황 변동
20250102000302,2025-01-02,00137368,신풍,일반,정학헌,"11,927,819",0,34.12,0.00,- 주식담보대출 일부 상환
20250102000277,2025-01-02,01475609,디앤디플랫폼리츠,약식,미래에셋자산운용,"18,943,903","1,307,680",21.43,-1.74,지분율 변동
20250102000276,2025-01-02,01276594,신한알파리츠,약식,미래에셋자산운용,"15,774,427","1,393,496",13.04,1.15,지분율 변동
20250102000275,2025-01-02,01112889,피엔에이치테크,약식,미래에셋자산운용,"602,249","105,000",6.06,1.06,지분율 변동
20250102000274,2025-01-02,00444329,위메이드,일반,박관호,"13,350,738","-822,752",39.33,-2.42,"- 특별관계 해소에 따른 변동
- 기존 보유주식등에 대한 담보계약 만기 연장"
20250102000261,2025-01-02,01078178,RFHIC,일반,조덕수,"9,164,379","17,600",34.53,0.45,"- 특별관계자 장내매도 및 장내매수로 인한 주식수 및 지분율 변동
- 특별관계자 변동
- 자기주식 이익소각으로 발행주식총수 변동
- 특별관계자 보유주식 일부 증여로 인한 주식수 및 지분율 변동"
20250102000260,2025-01-02,00554352,아이큐어,일반,최영권,"5,826,845",0,15.51,0,"주식담보대출 상환 및 
주식근질권 설정 계약 체결"
20250102000259,2025-01-02,01026157,쏘카,일반,에스오큐알아이,"15,630,028","36,099",46.41,0.08,"- 공동보유자 이재웅 32,027주 장내매수
- 상기 변동에 따라 공동보유자 합계 지분율은 기존
 44.8%에서 보고일 현재 44.9%로 증가함

- 자회사(나인투원) 이승건 신규 대표 선임에 따른 특별관계자 추가 (4,072주)
- 유한책임회사 에스오큐알아이 기존 주식담보대출 상환 및 질권 해지 (30억원 상환 / 477,201주 해지)
- 유한책임회사 에스오큐알아이 기존 주식담보대출 일부 상환 및 질권 해지 (95억원 중 20억원 상환 / 1,459,294주 중 208,599주 해지)
- 유한책임회사 에스오큐알아이 주식담보대출 실행 및 질권 설정 (50억원 차입 / 681,819주 설정)"
20250102000257,2025-01-02,01060744,한솔제지,일반,한솔홀딩스,"7,386,681","-71,800",30.89,-0.21,특별관계자 변동
20250102000240,2025-01-02,01584934,핑거스토리,일반,스와니코코,"6,936,338","134,120",41.25,0.80,- 보고자의 장내매수에 따른 지분변동
20250102000239,2025-01-02,00157399,한솔테크닉스,일반,한솔홀딩스,"6,705,188","3,000",20.76,0.01,장내매수
20250102000225,2025-01-02,00252269,아이에이,일반,김동진,"24,751,838",0,7.85,0,"- 보고자의 
교보증권 담보 전부(455,924주) 해제
- 보고자의 
기업은행 차입금액 650,000,000원 상환"
20250102000221,2025-01-02,01593668,센서뷰,약식,타이거자산운용투자일임,"2,419,354","1,936,807",8.41,6.61,5% 지분보유 신규공시
20250102000199,2025-01-02,00207375,대한뉴팜,일반,이완진,"5,793,157",0,40.4,0,주식담보계약의 변경
20250102000190,2025-01-02,01506990,옵티코어,일반,진재현,"12,325,000","-355,000",41.39,-1.02,특별관계자 장내매도
20250102000189,2025-01-02,00526951,신화프리텍,일반,신화정공,"16,898,366",0,31.07,0,주식양수도 계약 및 신주인수 계약 종결에 따른 보유형태 변경(보유에서 소유로의 변경)
20250102000144,2025-01-02,01455410,파인메딕스,약식,중소벤처기업진흥공단,"416,600","416,600",7.41,7.41,코스닥시장 상장에 따른 신규보고
20250102000134,2025-01-02,00243979,수성웹툰,일반,투믹스홀딩스,"10,147,333",0,52.53,-1.89,"[변경] 신탁ㆍ담보계약 등 주요계약의 체결 또는 계약내용의 
변경"
20250102000091,2025-01-02,01689266,케이쓰리아이,일반,이재영,"3,451,360","-41,677",46.10,-0.55,"장내매수, 특수관계인 제외(사임 등)"
20250102000082,2025-01-02,00172228,엔케이,일반,박윤소,"21,880,500","122,000",27.36,0.16,특별관계자의 장내매수
20241231000509,2024-12-31,00151298,DSR제강,일반,홍하종,"7,421,568","24,811",51.54,0.17,"변동 및 변경
(특수관계자 장내매수 및 주식담보 제공)"
20241231000507,2024-12-31,01238169,오리온,일반,오리온홀딩스,"17,318,733",0,43.81,0,주요 계약내용 변경
20241231000499,2024-12-31,00117577,오리온홀딩스,일반,이화경,"39,994,888",0,63.84,0,주요 계약내용 변경
20241231000481,2024-12-31,00110608,DSR,일반,홍석빈,"9,988,941","16,500",62.43,0.10,"장내매수 / 증여,수증"
20241231000451,2024-12-31,00567222,우림피티에스,일반,한규석,"7,279,878","8,000",53.92,0.06,특별관계자의 장내매수
20241231000440,2024-12-31,00126955,삼양식품,일반,삼양라운드스퀘어,"3,388,417",0,44.98,0,주식담보계약 변경
20241231000433,2024-12-31,01032486,두산밥캣,일반,두산에너빌리티,"46,176,250",0,46.06,0.00,차입금 상환에 따른 담보 주식 회수
20241231000417,2024-12-31,01243161,인산가,일반,김윤세,"9,748,763","40,042",25.42,0.11,특별관계자 추가 기재누락
20241231000409,2024-12-31,00161426,한미사이언스,일반,임종윤,"18,371,856",0,26.86,0,"- 주식매매계약 체결
- 보유주식에 대한 계약 내용 변경"
20241231000407,2024-12-31,00161426,한미사이언스,일반,임종훈,"18,371,856",0,26.86,0,"- 주식매매계약 체결
- 보유주식에 대한 계약 내용 변경"
20241231000388,2024-12-31,01455410,파인메딕스,일반,전성우,"2,031,300","2,031,300",36.11,36.11,코스닥 상장에 따른 신규보고
20241231000384,2024-12-31,00123772,부국증권,일반,김중건,"3,443,139","1,995",33.20,0.02,- 특별관계자의 유가증권시장에서의 주식 매매
20241231000358,2024-12-31,01061497,FSN,일반,제이투비,"11,387,349","-348,521",33.82,-1.03,"- 특별관계자 서정교의 장내매수 및 장내매도
- 특별관계자 이상석의 장외매도 및 주식담보대출 상환
- 특별관계자 최준영의 장외매도 및 특수관계자 해소
- 특별관계자 정건영의 담보설정 연장"
20241231000320,2024-12-31,00681373,디지캡,일반,한국렌탈,"5,614,820","324,480",43.15,2.50,"(주)드림디엔에스의 시간외대량매수로 인한 
보유주식등의 수 및 보유비율, 특별관계자 수 변동"
20241231000261,2024-12-31,00141307,영풍,일반,영풍개발,"969,799","969,799",52.65,52.65,"- 기존 대표보고자의 보유주식수 전량 처분에 따른 대표보고자 변경(변경 전: 장형진, 변경 후: 영풍개발(주))에 관한 신규 연명보고"
20241231000252,2024-12-31,00660750,하나머티리얼즈,일반,하나마이크론,"9,302,038",0,46.18,0,주식 담보대출 계약 변경
20241231000237,2024-12-31,00922304,아셈스,일반,장지상,"5,337,892",0,48.44,0,주식담보대출 계약 만기 연장
20241231000223,2024-12-31,00141307,영풍,일반,장형진,0,"-969,799",0,-52.65,"- 대표보고자의 보유주식수 전량 처분에 따른 특별관계 해소
- 특별관계자의 보유주식수 변동

- 대표보고자 변경(변경 전: 장형진, 변경 후: 영풍개발(주))"
20241231000214,2024-12-31,00536541,에코프로,일반,이동채,"34,059,315",0,25.58,0.00,주식담보계약 변경
20241231000207,2024-12-31,00149804,디와이에이,일반,동강홀딩스,"21,011,570","64,000",44.95,0.14,장내 매수에 따른 취득
20241231000192,2024-12-31,00140858,와이엠,일반,선지영,"8,532,499","485,535",38.34,1.18,유상증자에 따른 신주 취득
20241231000190,2024-12-31,00111111,대양금속,일반,대양홀딩스컴퍼니,"2,737,385","-6,840,000",4.97,-13.44,채권양수도계약에 의한 처분
20241231000150,2024-12-31,00867098,티로보틱스,일반,안승욱,"4,134,445","1,625",22.75,0.01,특별관계자 변동
20241231000126,2024-12-31,01416642,다보링크,일반,엠피에스인베스트,"2,241,847","2,241,847",5.17,5.17,5%이상 보유에 따른 신규보고 의무 발생
20241231000122,2024-12-31,00346407,크레오에스지,일반,큐로홀딩스,"90,679,226",0,45.66,0,"전환청구권행사, 주식근질권변경계약외"
20241231000113,2024-12-31,00961570,신도기연,일반,박웅기,"9,192,066",0,57.71,0,특별관계자간의 증여(수증)에 따른 변동보고
20241231000094,2024-12-31,00131692,서흥,일반,양주환,"6,104,760",0,52.77,0,"주식 증여/수증에 따른 
특별관계자 간 주식수 및 지분 변동"
20241231000057,2024-12-31,00155948,로젠,일반,대명화학,"38,577,188",0,68.70,0.00,"[변경] 주식담보계약 등의 주요계약 일부변경
(일부상환 및 만기연장)"
20241231000046,2024-12-31,01210066,리파인,일반,LS증권,0,"-5,900,534",0.00,-34.05,주식매매계약 매수인지위 이전
20241231000032,2024-12-31,01318261,더블유에스아이,약식,에이원자산운용,"2,005,347","2,005,347",6.26,6.26,5% 이상 신규
20241231000010,2024-12-31,00480048,모다이노칩,일반,대명화학,"60,344,962",0,75.69,0,주식담보계약중 일부 상환 및 만기연장
20241230000625,2024-12-30,01416642,다보링크,일반,테라사이언스,"14,409,209",0,33.21,0,"주식양수도계약서 체결
주식양수도계약 해지합의서 체결
주식양수도 계약서의 변경합의서 체결"
20241230000623,2024-12-30,01497869,티와이홀딩스,일반,윤석민,"16,960,221","-44,943",33.63,-0.08,특수관계자 제외에 따른 지분율 변동
20241230000622,2024-12-30,00357740,NHN KCP,약식,FILLIMITED,"3,021,309","786,388",7.52,1.96,단순 주식 취득에 의한 변동 보고
20241230000618,2024-12-30,00593032,LF,일반,구본걸,"16,136,870","169,969",55.19,0.58,"보유주식수 증가 및
주식담보계약 변경보고(신규계약 1건)"
20241230000606,2024-12-30,00111111,대양금속,약식,레거시1호투자조합,"6,000,000","6,000,000",10.89,10.89,채권양수도계약에 의한 취득
20241230000586,2024-12-30,01514698,엑스플러스,약식,위드윈투자조합80호,"9,107,468","9,107,468",10.15,10.15,유상증자로 인한 신주취득
20241230000583,2024-12-30,01027828,퓨릿,약식,김주석,"3,315,470",939,19.77,0.00,주식증여로 특별관계자 증원 및 특별관계자 주식 수 변동
20241230000561,2024-12-30,00115676,KG스틸,일반,KG에코솔루션,"58,659,600","20,000",58.65,0.02,장내 주식취득으로 인한 특별관계자 1인 추가
20241230000552,2024-12-30,00105271,케이씨씨,일반,정몽진,"3,127,185",0,35.19,0,- 특별관계자의 기존 주식담보대출 연장
20241230000529,2024-12-30,00838005,서진시스템,일반,전동규,"28,324,225",0,48.40,0,주식 담보 계약 변경
20241230000520,2024-12-30,00142661,우성,일반,정보연,"1,187,539",0,38.43,0.00,특별관계자의 주식담보계약 체결
20241230000511,2024-12-30,00997812,코미코,일반,미코,"4,299,326",0,41.10,0,보고자의 주식 질권 설정 계약 변경
20241230000493,2024-12-30,00605328,씨앤지하이테크,일반,홍사문,"3,523,117",0,36.59,0.00,특수관계인의 기존 담보계약 건 연장 및 신규
20241230000492,2024-12-30,01456011,디어유,일반,안종오,"1,960,100","-4,500",8.25,-0.02,"주식담보대출 계약의 변경 및
특별관계자 소유주식수 변동"
20241230000489,2024-12-30,00809429,뉴온,일반,케이피엠테크,"18,512,901","7,917,297",49.82,13.58,유상증자(제3자배정) 신주취득에 따른 변동보고
20241230000484,2024-12-30,00206686,케이피엠테크,약식,에이비온,"19,543,973","19,543,973",10.07,10.07,유상신주 취득에 따른 신규보고
20241230000465,2024-12-30,00556615,모바일어플라이언스,일반,이재신,"5,964,250","-10,600",18.32,-0.03,"임원 퇴
임에 따른 주식매수선택권 
취소"
20241230000462,2024-12-30,00977377,에이비온,일반,신영기,"13,561,292",0,46.33,0,특별관계자의 주식양수도에 따른 변동
20241230000455,2024-12-30,00909835,차이커뮤니케이션,일반,케이씨삼호투자,"2,211,128","-121,672",19.86,-1.10,1% 이상 주식 보유 비율 변동
20241230000437,2024-12-30,00636656,바이오플러스,일반,린드먼아시아,"4,095,522","-826,774",6.60,-1.23,"- 전환가 조정에 따른 지분율 변동 (1% 미만)
-  발행회사의 콜옵션 행사로 특별관계자 보유주식수 및 보유비율 변동"
20241230000434,2024-12-30,01152586,유일로보틱스,일반,김동헌,"5,779,622",0,50.46,-0.26,보유 주식 등에 대한 계약 내용 변경
20241230000429,2024-12-30,00268251,다산네트웍스,일반,다산솔루에타,"10,988,548",0,27.81,0,보고자와 특별관계자 간 주식 거래로 특별관계자 제외
20241230000427,2024-12-30,00608839,에이루트,일반,최정임,"5,583,169","42,170",16.35,0.13,장내 매수
20241230000418,2024-12-30,00605124,알파칩스,일반,엔스넷,"11,771,591","9,090,910",24.01,17.30,"유상증자신주취득, 근질권 설정계약"
20241230000416,2024-12-30,00555874,제주항공,일반,AK홀딩스,"43,235,037",0,53.61,0.00,- 특별관계자 보유주식등에 관한 계약(담보계약) 변경
20241230000401,2024-12-30,00125080,AK홀딩스,일반,채형석,"8,645,448",0,65.26,0.00,- 특별관계자 보유주식등에 관한 계약(담보계약) 변경
20241230000400,2024-12-30,00288495,HC홈센타,일반,에이치씨파트너스,"70,061,032",0,54.88,0,"주식담보대출 연장 및 상환, 신규 대출에 따른 변경"
20241230000379,2024-12-30,00407814,CG인바이츠,일반,뉴레이크인바이츠투자,"29,348,236","1,754,548",31.94,1.91,최대주주 및 특별관계자 장내매수로 인한 변동사유 발생
20241230000361,2024-12-30,00313649,현대바이오,일반,씨앤팜,"5,140,868",0,12.91,0,주식담보 연장계약 체결
